triage_id,university_id,source_url,link_url,link_text,classified_type,triage_status,triage_confidence,keep_for_review,exclude_from_competition_queue,exclusion_reason,positive_signals,negative_signals,requires_human_attention,observed_at_utc,triaged_at_utc
it-unibocconi-triage-00279,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/programma-visiting-professor,Programma Visiting Professor,competition_listing,possible_competition_source,medium,yes,no,,reclutamento,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00280,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/ricerca/concorsi/concorsi,Archivio Concorsi,competition_listing,possible_competition_source,medium,yes,no,,concorsi,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00281,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/personale-docente-valutazioni-comparative,Reclutamento Personale Docente di Ruolo Bocconi - L.240/2010,competition_listing,possible_competition_source,medium,yes,no,,reclutamento;valutazioni,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00282,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/en/faculty-and-research/faculty/faculty-recruiting,Reclutamento Assistant Professors - L.240/2010,competition_listing,possible_competition_source,medium,yes,no,,reclutamento,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00283,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/lecturers,Reclutamento Lecturers - L.240/2010,competition_listing,possible_competition_source,medium,yes,no,,reclutamento,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00284,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/valutazioni-comparative-tornate-precedenti,Reclutamento Personale Docente di Ruolo Bocconi,competition_listing,possible_competition_source,medium,yes,no,,reclutamento;valutazioni,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00285,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/personale-docente-non-di-ruolo-normativa-pre-vigente,Reclutamento Personale Docente Non di Ruolo Bocconi,competition_listing,possible_competition_source,medium,yes,no,,reclutamento,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00286,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti,Panoramica,unknown,possible_competition_source,medium,yes,no,,professori,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00287,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/gualtiero-brugger,Gualtiero Brugger,unknown,possible_competition_source,medium,yes,no,,professori,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00288,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/pier-luigi-fabrizi,Pier Luigi Fabrizi,unknown,possible_competition_source,medium,yes,no,,professori,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00289,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/aldo-montesano,Aldo Montesano,unknown,possible_competition_source,medium,yes,no,,professori,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00290,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/fabrizio-onida,Fabrizio Onida,unknown,possible_competition_source,medium,yes,no,,professori,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00291,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/giorgio-sacerdoti,Giorgio Sacerdoti,unknown,possible_competition_source,medium,yes,no,,professori,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00292,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti,Panoramica,competition_listing,possible_competition_source,medium,yes,no,,reclutamento,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00293,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/asn-2021-2023,Abilitazione Scientifica Nazionale,competition_listing,possible_competition_source,medium,yes,no,,reclutamento,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00294,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/programma-visiting-professor,Programma Visiting Professor,competition_listing,possible_competition_source,medium,yes,no,,reclutamento,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00295,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/ricerca/concorsi/concorsi,Archivio Concorsi,competition_listing,possible_competition_source,medium,yes,no,,concorsi,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00296,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/personale-docente-valutazioni-comparative,Reclutamento Personale Docente di Ruolo Bocconi - L.240/2010,competition_listing,possible_competition_source,medium,yes,no,,reclutamento;valutazioni,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00297,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/en/faculty-and-research/faculty/faculty-recruiting,Reclutamento Assistant Professors - L.240/2010,competition_listing,possible_competition_source,medium,yes,no,,reclutamento,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00298,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/lecturers,Reclutamento Lecturers - L.240/2010,competition_listing,possible_competition_source,medium,yes,no,,reclutamento,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00299,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/valutazioni-comparative-tornate-precedenti,Reclutamento Personale Docente di Ruolo Bocconi,competition_listing,possible_competition_source,medium,yes,no,,reclutamento;valutazioni,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-unibocconi-triage-00300,it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/personale-docente-non-di-ruolo-normativa-pre-vigente,Reclutamento Personale Docente Non di Ruolo Bocconi,competition_listing,possible_competition_source,medium,yes,no,,reclutamento,,yes,2026-05-18T14:20:17Z,2026-08-22T12:47:06Z
it-luiss-triage-00301,it-luiss,https://www.luiss.it/,https://www.luiss.it/#main-content,Skip to main content,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00302,it-luiss,https://www.luiss.it/,https://www.luiss.it/it,Home,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00303,it-luiss,https://www.luiss.it/,https://www.luiss.it/en,English,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00304,it-luiss,https://www.luiss.it/,https://www.luiss.it/#menu-level-item-12c2aacd-7840-403a-8c7a-e9b202ce30a9,Ateneo,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00305,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo,Perché scegliere Luiss Overview,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00306,it-luiss,https://www.luiss.it/,https://www.luiss.it/#menu-level-item-f62d6381-15b3-4e41-b9d3-13f2d06193d6,Chi siamo,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00307,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/chi-siamo,Chi siamo Overview,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00308,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/chi-siamo/mission-e-vision,Mission e Vision,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00309,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/chi-siamo/ranking-e-numeri,Ranking e Numeri,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00310,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/chi-siamo/storia,Storia,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00311,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/chi-siamo/ufficio-studi,Ufficio Studi,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00312,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/chi-siamo/quality-assurance,Quality Assurance,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00313,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/chi-siamo/statuto-e-regolamenti,Statuto e Regolamenti,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00314,it-luiss,https://www.luiss.it/,https://www.luiss.it/#menu-level-item-df9edd1b-d1e6-41c9-bdac-1aedccd4fc76,Governance,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00315,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/governance/vertici-di-ateneo,Vertici di Ateneo,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00316,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/governance/faculty,Faculty,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00317,it-luiss,https://www.luiss.it/,https://www.luiss.it/#menu-level-item-3f300ea1-9f8f-4479-8a66-87a8dc457774,Schools,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00318,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/schools/undergraduate-school,Undergraduate School,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00319,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/schools/graduate-school,Graduate School,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00320,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/schools/postgraduate-school,Postgraduate School,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00321,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/dipartimenti,Dipartimenti,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00322,it-luiss,https://www.luiss.it/,https://www.luiss.it/#menu-level-item-09d0caa0-6495-475d-98bd-b95b46d07004,Terza Missione,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00323,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/terza-missione,Terza Missione Overview,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00324,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/terza-missione/produzione-di-beni-pubblici,Produzione di Beni Pubblici,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00325,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/terza-missione/valorizzazione-della-ricerca,Valorizzazione della Ricerca,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00326,it-luiss,https://www.luiss.it/,https://www.luiss.it/#menu-level-item-f54c61c5-dfbf-47e6-b8da-af4ad0dff2a2,Luiss Life,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00327,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/luiss-life/studentesse-e-studenti-iscritti,Studentesse e Studenti Iscritti,unknown,generic_institutional_page,low,no,yes,Generic institutional or service-page signal without competition signal.,,studenti,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00328,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/luiss-life/calendario-accademico,Calendario Accademico,unknown,generic_institutional_page,low,no,yes,Generic institutional or service-page signal without competition signal.,,calendario,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00329,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/luiss-life/segreteria-studenti,Segreteria Studenti,unknown,generic_institutional_page,low,no,yes,Generic institutional or service-page signal without competition signal.,,studenti,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00330,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/luiss-life/servizi-e-opportunita,Servizi e Opportunità,unknown,possible_competition_source,medium,yes,no,,opportunita;opportunità,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00331,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/luiss-life/vocazione-internazionale,Vocazione Internazionale,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00332,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/luiss-life/career-service,Career Service,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00333,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/luiss-life/biblioteca,Biblioteca,unknown,generic_institutional_page,low,no,yes,Generic institutional or service-page signal without competition signal.,,biblioteca,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00334,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/luiss-life/sport,Sport,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00335,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/luiss-life/alumni,Alumni,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00336,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/luiss-life/hub-e-sedi,Hub e Sedi,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00337,it-luiss,https://www.luiss.it/,https://www.luiss.it/#menu-level-item-f370461e-d52c-40d8-9210-e5ceb7220571,ESG,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00338,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/esg,ESG in Luiss Overview,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00339,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/esg/sostenibilita-ambientale,Sostenibilità ambientale,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
it-luiss-triage-00340,it-luiss,https://www.luiss.it/,https://www.luiss.it/it/ateneo/esg/progetti-e-aree-di-intervento,Progetti e aree di intervento,unknown,unknown_requires_review,not_determinable,yes,no,,,,yes,2026-06-23T11:14:20Z,2026-08-22T12:47:06Z
